,State,Year,Quater,Transacion_type,hover_count,hover_amount
4495,uttar-pradesh,2019,4,bahraich district,341814,644249415.539638
4496,uttar-pradesh,2019,4,jalaun district,334493,586293724.4664252
4497,uttar-pradesh,2019,4,rampur district,324874,631324138.7649697
4498,uttar-pradesh,2019,4,ballia district,727597,1427288854.0797868
4499,uttar-pradesh,2019,4,shravasti district,78564,164110483.56702596
4500,uttar-pradesh,2019,4,kasganj district,180784,331913103.5134749
4501,uttar-pradesh,2019,4,varanasi district,4217796,5004637433.780641
4502,uttar-pradesh,2019,4,gautam buddha nagar district,16003102,17701548866.812836
4503,uttar-pradesh,2019,4,basti district,530218,1224897525.9800131
4504,uttar-pradesh,2019,4,shamli district,265095,564166990.4436123
4505,uttar-pradesh,2019,4,maharajganj district,527206,1179282302.0661354
4506,uttar-pradesh,2019,4,etawah district,388969,635011988.0541148
4507,uttar-pradesh,2019,4,etah district,250439,517291347.68406165
4508,uttar-pradesh,2019,4,banda district,228010,371197107.74283075
4509,uttar-pradesh,2019,4,bijnor district,602847,1154559917.6424184
4510,uttar-pradesh,2019,4,hardoi district,372586,595858258.2137665
4511,uttar-pradesh,2019,4,balrampur district,221392,574617451.683623
4512,uttar-pradesh,2019,4,amroha district,327146,685979996.2329844
4513,uttar-pradesh,2019,4,pilibhit district,296345,450680196.8884482
4514,uttar-pradesh,2019,4,mainpuri district,297692,543268880.1196997
4515,uttar-pradesh,2019,4,kanpur dehat district,275199,556156087.6627556
4516,uttar-pradesh,2019,4,jaunpur district,1023077,1995246393.8580596
4517,uttar-pradesh,2019,4,kaushambi district,160586,306394890.34353673
4518,uttar-pradesh,2019,4,hapur district,565080,1017699184.2391319
4519,uttar-pradesh,2019,4,hamirpur district,194650,322746376.94687164
4520,uttar-pradesh,2019,4,meerut district,1820166,3435708382.415326
4521,uttar-pradesh,2019,4,mathura district,1095818,2108793175.9608073
4522,uttar-pradesh,2019,4,chitrakoot district,129557,237569148.26362717
4523,uttar-pradesh,2019,4,lalitpur district,249170,415147911.20848274
4524,uttar-pradesh,2019,4,mau district,445877,763508021.0427756
4525,uttar-pradesh,2019,4,mirzapur district,494142,865550749.7664909
4526,uttar-pradesh,2019,4,bulandshahr district,865523,1612998002.6328402
4527,uttar-pradesh,2019,4,gonda district,502501,1216112969.3951266
4528,uttar-pradesh,2019,4,jhansi district,995155,1815504488.3189025
4529,uttar-pradesh,2019,4,chandauli district,535326,775048803.765221
4530,uttar-pradesh,2019,4,bhadohi district,335341,559967190.8394852
4531,uttar-pradesh,2019,4,pratapgarh district,530239,992265221.5221021
4532,uttar-pradesh,2019,4,saharanpur district,1147871,1861376501.3353348
4533,uttar-pradesh,2019,4,bara banki district,480765,764562635.4137859
4534,uttar-pradesh,2019,4,bareilly district,1342436,2179671438.615908
4535,uttar-pradesh,2019,4,sitapur district,717451,691802381.6676625
4536,uttar-pradesh,2019,4,sultanpur district,517126,914129745.1753559
4537,uttar-pradesh,2019,4,agra district,1992945,3485238496.7261944
4538,uttar-pradesh,2019,4,fatehpur district,293982,535822800.9610729
4539,uttar-pradesh,2019,4,rae bareli district,417255,762711366.4525826
4540,uttar-pradesh,2019,4,firozabad district,495365,882939644.183182
4541,uttar-pradesh,2019,4,kheri district,649222,793591341.0311613
4542,uttar-pradesh,2019,4,gorakhpur district,1669194,3445111045.80023
4543,uttar-pradesh,2019,4,unnao district,424210,685146302.8682197
4544,uttar-pradesh,2019,4,prayagraj district,3400115,5161631925.304864
4545,uttar-pradesh,2019,4,sonbhadra district,561074,1090356998.0280867
4546,uttar-pradesh,2019,4,ghazipur district,785311,1574528809.9949389
4547,uttar-pradesh,2019,4,farrukhabad district,320743,556807628.3387713
4548,uttar-pradesh,2019,4,kannauj district,258519,420520775.36550784
4549,uttar-pradesh,2019,4,azamgarh district,809005,1661165144.9364865
4550,uttar-pradesh,2019,4,ayodhya district,629884,1151855830.497024
4551,uttar-pradesh,2019,4,deoria district,862616,1703101937.4689212
4552,uttar-pradesh,2019,4,ghaziabad district,7615506,10609113377.795418
4553,uttar-pradesh,2020,4,amethi district,929052,2047805667.4194226
4554,uttar-pradesh,2020,4,siddharthnagar district,1203287,3197534025.2574625
4555,uttar-pradesh,2020,4,auraiya district,785790,1729982238.8034532
4556,uttar-pradesh,2020,4,sambhal district,658894,1763324001.6111064
4557,uttar-pradesh,2020,4,kanpur nagar district,6052576,12308345528.861279
4558,uttar-pradesh,2020,4,aligarh district,3179237,6659603398.445011
4559,uttar-pradesh,2020,4,mahoba district,338467,757396455.1291689
4560,uttar-pradesh,2020,4,lucknow district,21791125,48660862847.75142
4561,uttar-pradesh,2020,4,sant kabeer nagar district,853964,2328509654.842339
4562,uttar-pradesh,2020,4,hathras district,900053,1975427285.690195
4563,uttar-pradesh,2020,4,budaun district,808394,1832450359.2387743
4564,uttar-pradesh,2020,4,moradabad district,1837124,4509684341.431406
4565,uttar-pradesh,2020,4,kushinagar district,2544134,6177451132.098885
4566,uttar-pradesh,2020,4,baghpat district,1274090,2735598660.505571
4567,uttar-pradesh,2020,4,shahjahanpur district,921620,1926803593.1859035
4568,uttar-pradesh,2020,4,muzaffarnagar district,1855968,4005895164.643703
4569,uttar-pradesh,2020,4,ambedkar nagar district,1059079,2345702079.9173775
4570,uttar-pradesh,2020,4,bahraich district,733236,1752928127.7677803
4571,uttar-pradesh,2020,4,jalaun district,870463,1960046920.771203
4572,uttar-pradesh,2020,4,rampur district,779375,1897600325.3097365
4573,uttar-pradesh,2020,4,ballia district,1983414,4497298602.604402
4574,uttar-pradesh,2020,4,shravasti district,194123,490064811.8696481
4575,uttar-pradesh,2020,4,kasganj district,475224,1050026273.0523198
4576,uttar-pradesh,2020,4,varanasi district,5020393,10194936776.671387
4577,uttar-pradesh,2020,4,gautam buddha nagar district,26875484,32842519367.026222
4578,uttar-pradesh,2020,4,basti district,1397049,3591337508.9646235
4579,uttar-pradesh,2020,4,shamli district,770139,1795508884.5500958
4580,uttar-pradesh,2020,4,maharajganj district,1269772,3237407092.4479995
4581,uttar-pradesh,2020,4,etawah district,976366,2075210863.461753
4582,uttar-pradesh,2020,4,etah district,723860,1621090109.7997897
4583,uttar-pradesh,2020,4,banda district,485652,1056554802.0726085
4584,uttar-pradesh,2020,4,bijnor district,1671649,3786521731.7192755
4585,uttar-pradesh,2020,4,hardoi district,964983,1950295770.6554155
4586,uttar-pradesh,2020,4,balrampur district,602659,1743708794.5551605
4587,uttar-pradesh,2020,4,amroha district,990643,2370720288.892324
4588,uttar-pradesh,2020,4,pilibhit district,659881,1315633563.1303964
4589,uttar-pradesh,2020,4,mainpuri district,835630,1876489036.3921914
4590,uttar-pradesh,2020,4,kanpur dehat district,801177,1792856563.1160471
4591,uttar-pradesh,2020,4,jaunpur district,2575090,5862550808.616685
4592,uttar-pradesh,2020,4,kaushambi district,426355,999440562.3793883
4593,uttar-pradesh,2020,4,hapur district,1644740,3136746389.1512117
4594,uttar-pradesh,2020,4,hamirpur district,468721,1086787047.16535
4595,uttar-pradesh,2020,4,meerut district,5063989,10705409123.829666
4596,uttar-pradesh,2020,4,mathura district,2894712,6050052874.5533085
4597,uttar-pradesh,2020,4,chitrakoot district,325363,767298714.6523205
4598,uttar-pradesh,2020,4,lalitpur district,657837,1360184221.831142
4599,uttar-pradesh,2020,4,mau district,995516,2271789809.3879824
4600,uttar-pradesh,2020,4,mirzapur district,1127365,2523000481.679961
4601,uttar-pradesh,2020,4,bulandshahr district,2689766,5399484706.621842
4602,uttar-pradesh,2020,4,gonda district,1293672,3549030149.702004
4603,uttar-pradesh,2020,4,jhansi district,2406415,5421062226.887428
4604,uttar-pradesh,2020,4,chandauli district,1124617,2422919353.4623985
4605,uttar-pradesh,2020,4,bhadohi district,845550,1647815099.9773245
4606,uttar-pradesh,2020,4,pratapgarh district,1456324,3283398763.4906263
4607,uttar-pradesh,2020,4,saharanpur district,2800641,6239011549.696222
4608,uttar-pradesh,2020,4,bara banki district,1043324,2086952999.821857
4609,uttar-pradesh,2020,4,bareilly district,2825946,6085882466.945249
4610,uttar-pradesh,2020,4,sitapur district,944455,1884569094.6716216
4611,uttar-pradesh,2020,4,sultanpur district,1164282,2593915075.1443205
4612,uttar-pradesh,2020,4,agra district,5121332,10378549354.942242
4613,uttar-pradesh,2020,4,fatehpur district,721429,1605703311.681253
4614,uttar-pradesh,2020,4,rae bareli district,949686,2094791838.7043169
4615,uttar-pradesh,2020,4,firozabad district,1433503,3064998559.6563253
4616,uttar-pradesh,2020,4,kheri district,1112322,2108209768.2697093
4617,uttar-pradesh,2020,4,gorakhpur district,4537853,10798676241.771055
4618,uttar-pradesh,2020,4,unnao district,1021144,2072417707.0410173
4619,uttar-pradesh,2020,4,prayagraj district,6423026,12760082970.572113
4620,uttar-pradesh,2020,4,sonbhadra district,1375197,3033686641.7447925
4621,uttar-pradesh,2020,4,ghazipur district,1956174,4725819574.254914
4622,uttar-pradesh,2020,4,farrukhabad district,831323,1765789379.3673995
4623,uttar-pradesh,2020,4,kannauj district,639599,1379451056.6521683
4624,uttar-pradesh,2020,4,azamgarh district,2036037,4814095317.231253
4625,uttar-pradesh,2020,4,ayodhya district,1547673,3524811463.26251
4626,uttar-pradesh,2020,4,deoria district,2392279,5497955866.767282
4627,uttar-pradesh,2020,4,ghaziabad district,15220234,24565353557.018074
4628,uttar-pradesh,2021,4,amethi district,1985307,4384578231.652984
4629,uttar-pradesh,2021,4,siddharthnagar district,2497885,6845435151.145912
4630,uttar-pradesh,2021,4,auraiya district,1617537,3459745163.7092886
4631,uttar-pradesh,2021,4,sambhal district,1665452,4439827282.306233
4632,uttar-pradesh,2021,4,kanpur nagar district,13055831,24968225095.50705
4633,uttar-pradesh,2021,4,aligarh district,7765317,15072461376.02834
4634,uttar-pradesh,2021,4,mahoba district,792543,1799125208.2790942
4635,uttar-pradesh,2021,4,lucknow district,67415795,115688821642.09215
4636,uttar-pradesh,2021,4,sant kabeer nagar district,1634173,4460054199.734021
4637,uttar-pradesh,2021,4,hathras district,2019707,4284086960.9278436
4638,uttar-pradesh,2021,4,budaun district,1923046,4522179090.315058
4639,uttar-pradesh,2021,4,moradabad district,4700453,11208349342.771992
4640,uttar-pradesh,2021,4,kushinagar district,5159159,11909986083.031399
4641,uttar-pradesh,2021,4,baghpat district,2632493,5329822893.212368
4642,uttar-pradesh,2021,4,shahjahanpur district,1892839,4265217406.0511923
4643,uttar-pradesh,2021,4,muzaffarnagar district,4506330,9379680721.031658
4644,uttar-pradesh,2021,4,ambedkar nagar district,2226303,4920282720.407322
4645,uttar-pradesh,2021,4,bahraich district,1563319,4028403896.6021347
4646,uttar-pradesh,2021,4,jalaun district,1969102,4328596082.28044
4647,uttar-pradesh,2021,4,rampur district,2074148,5087106404.625124
4648,uttar-pradesh,2021,4,ballia district,4228159,9286346980.632427
4649,uttar-pradesh,2021,4,shravasti district,395856,1033220696.7718502
4650,uttar-pradesh,2021,4,kasganj district,1164954,2575818040.7462597
4651,uttar-pradesh,2021,4,varanasi district,11458477,22020915567.44571
4652,uttar-pradesh,2021,4,gautam buddha nagar district,52546170,66955029270.37129
4653,uttar-pradesh,2021,4,basti district,2856072,7254083309.309664
4654,uttar-pradesh,2021,4,shamli district,1845084,4081648961.836449
4655,uttar-pradesh,2021,4,maharajganj district,2529576,6321410297.799974
4656,uttar-pradesh,2021,4,etawah district,2339410,4788547205.2284155
4657,uttar-pradesh,2021,4,etah district,1758883,3919757077.704958
4658,uttar-pradesh,2021,4,banda district,1070761,2424182245.9565415
4659,uttar-pradesh,2021,4,bijnor district,3811347,8561630798.766277
4660,uttar-pradesh,2021,4,hardoi district,1958800,4333443603.022738
4661,uttar-pradesh,2021,4,balrampur district,1288662,3721070413.6542153
4662,uttar-pradesh,2021,4,amroha district,2492004,5975143579.456725
4663,uttar-pradesh,2021,4,pilibhit district,1274358,2906462851.4934115
4664,uttar-pradesh,2021,4,mainpuri district,2113665,4520682557.791234
4665,uttar-pradesh,2021,4,kanpur dehat district,1603771,3708949649.1614385
4666,uttar-pradesh,2021,4,jaunpur district,5100705,11624361312.504543
4667,uttar-pradesh,2021,4,kaushambi district,913002,2274136947.776567
4668,uttar-pradesh,2021,4,hapur district,3614646,6518053156.719271
4669,uttar-pradesh,2021,4,hamirpur district,934114,2264813632.9454894
4670,uttar-pradesh,2021,4,meerut district,15531638,28699663710.751427
4671,uttar-pradesh,2021,4,mathura district,7115905,13919276418.614656
4672,uttar-pradesh,2021,4,chitrakoot district,680496,1729167230.4903157
4673,uttar-pradesh,2021,4,lalitpur district,1651783,3122246520.8050327
4674,uttar-pradesh,2021,4,mau district,2252199,5011302381.434206
4675,uttar-pradesh,2021,4,mirzapur district,2252737,5182409009.996834
4676,uttar-pradesh,2021,4,bulandshahr district,5912378,11425961876.66816
4677,uttar-pradesh,2021,4,gonda district,2483643,6834303399.345653
4678,uttar-pradesh,2021,4,jhansi district,5241111,10951192259.83568
4679,uttar-pradesh,2021,4,chandauli district,2333510,5185531900.205638
4680,uttar-pradesh,2021,4,bhadohi district,1653029,3190127960.96692
4681,uttar-pradesh,2021,4,pratapgarh district,3109613,7064867179.599064
4682,uttar-pradesh,2021,4,saharanpur district,7697919,14666207704.973816
4683,uttar-pradesh,2021,4,bara banki district,2320329,4765211805.556288
4684,uttar-pradesh,2021,4,bareilly district,6168436,13349355936.953947
4685,uttar-pradesh,2021,4,sitapur district,1876779,4010789883.0243816
4686,uttar-pradesh,2021,4,sultanpur district,2492622,5421042080.0420265
4687,uttar-pradesh,2021,4,agra district,11675242,22888020081.302628
4688,uttar-pradesh,2021,4,fatehpur district,1575457,3677127535.5511727
4689,uttar-pradesh,2021,4,rae bareli district,2087230,4494202664.729757
4690,uttar-pradesh,2021,4,firozabad district,3427750,7102293543.132497
4691,uttar-pradesh,2021,4,kheri district,2015929,4251644291.327563
4692,uttar-pradesh,2021,4,gorakhpur district,9958532,21591200217.753147
4693,uttar-pradesh,2021,4,unnao district,1981561,4233983853.8290195
4694,uttar-pradesh,2021,4,prayagraj district,14418013,25298767096.605217
4695,uttar-pradesh,2021,4,sonbhadra district,3061254,6361732322.361273
4696,uttar-pradesh,2021,4,ghazipur district,4383062,10069941265.693384
4697,uttar-pradesh,2021,4,farrukhabad district,1858142,3924149923.437484
4698,uttar-pradesh,2021,4,kannauj district,1546012,3178556902.2628765
4699,uttar-pradesh,2021,4,azamgarh district,4761451,10898639073.356598
4700,uttar-pradesh,2021,4,ayodhya district,3623487,7829010655.6649685
4701,uttar-pradesh,2021,4,deoria district,4669892,10239489450.019588
4702,uttar-pradesh,2021,4,ghaziabad district,27945576,45871860827.12578
4703,uttar-pradesh,2022,4,amethi district,3444475,6819192567.061985
4704,uttar-pradesh,2022,4,siddharthnagar district,4727562,10202424989.071264
4705,uttar-pradesh,2022,4,auraiya district,2918077,5450274349.752433
4706,uttar-pradesh,2022,4,sambhal district,6544942,12362565334.28276
4707,uttar-pradesh,2022,4,kanpur nagar district,34663083,57423578589.05291
4708,uttar-pradesh,2022,4,aligarh district,18387697,30529612967.374783
4709,uttar-pradesh,2022,4,mahoba district,1766307,3050135201.033023
4710,uttar-pradesh,2022,4,lucknow district,142292419,214139000063.1341
4711,uttar-pradesh,2022,4,sant kabeer nagar district,2882143,6462196606.472846
4712,uttar-pradesh,2022,4,hathras district,3893482,7188473664.685378
4713,uttar-pradesh,2022,4,budaun district,4084149,8062229833.107159
4714,uttar-pradesh,2022,4,moradabad district,14376393,26349864082.25203
4715,uttar-pradesh,2022,4,kushinagar district,9637631,18374587915.040844
4716,uttar-pradesh,2022,4,baghpat district,4621901,8021504539.602843
4717,uttar-pradesh,2022,4,shahjahanpur district,3533008,7216949139.355355
4718,uttar-pradesh,2022,4,muzaffarnagar district,10385643,18257280369.21878
4719,uttar-pradesh,2022,4,ambedkar nagar district,3841825,7536400403.889309
4720,uttar-pradesh,2022,4,bahraich district,3291238,6697150748.133816
4721,uttar-pradesh,2022,4,jalaun district,3922847,7244134438.502413
4722,uttar-pradesh,2022,4,rampur district,4435920,9561413379.892298
4723,uttar-pradesh,2022,4,ballia district,7504834,13942598058.608326
4724,uttar-pradesh,2022,4,shravasti district,751007,1546007534.4851248
4725,uttar-pradesh,2022,4,kasganj district,2222791,4206478161.5229287
4726,uttar-pradesh,2022,4,varanasi district,38410576,61679282505.82438
4727,uttar-pradesh,2022,4,gautam buddha nagar district,90864471,104162479492.51544
4728,uttar-pradesh,2022,4,basti district,5049741,10772224394.511337
4729,uttar-pradesh,2022,4,shamli district,4050283,7340883285.232732
4730,uttar-pradesh,2022,4,maharajganj district,4499795,9052566439.75536
4731,uttar-pradesh,2022,4,etawah district,4132165,7518249755.427232
4732,uttar-pradesh,2022,4,etah district,3706283,6672266416.575811
4733,uttar-pradesh,2022,4,banda district,1907632,3761386490.390836
4734,uttar-pradesh,2022,4,bijnor district,19251587,30994615217.143898
4735,uttar-pradesh,2022,4,hardoi district,3603602,7096807203.190807
4736,uttar-pradesh,2022,4,balrampur district,2398950,5163178918.267655
4737,uttar-pradesh,2022,4,amroha district,8851870,15798929465.109842
4738,uttar-pradesh,2022,4,pilibhit district,3781816,6914194872.727407
4739,uttar-pradesh,2022,4,mainpuri district,4184109,7688293253.971417
4740,uttar-pradesh,2022,4,kanpur dehat district,2754436,5763405020.357362
4741,uttar-pradesh,2022,4,jaunpur district,10432716,19324657042.479008
4742,uttar-pradesh,2022,4,kaushambi district,1541235,3413786392.6063757
4743,uttar-pradesh,2022,4,hapur district,8920976,13766069451.75824
4744,uttar-pradesh,2022,4,hamirpur district,1900973,3691707920.211958
4745,uttar-pradesh,2022,4,meerut district,30761564,49044446642.880615
4746,uttar-pradesh,2022,4,mathura district,15830761,27028319737.275368
4747,uttar-pradesh,2022,4,chitrakoot district,1626406,3264231485.003519
4748,uttar-pradesh,2022,4,lalitpur district,3075717,4645206469.563395
4749,uttar-pradesh,2022,4,mau district,4276014,7739261196.995779
4750,uttar-pradesh,2022,4,mirzapur district,4086964,8163959699.659147
4751,uttar-pradesh,2022,4,bulandshahr district,13478499,22109471829.79072
4752,uttar-pradesh,2022,4,gonda district,4759073,10169468245.835556
4753,uttar-pradesh,2022,4,jhansi district,9102937,16688563382.635557
4754,uttar-pradesh,2022,4,chandauli district,4019160,7814809989.158335
4755,uttar-pradesh,2022,4,bhadohi district,2587761,4465521410.498842
4756,uttar-pradesh,2022,4,pratapgarh district,5933441,11139366212.390135
4757,uttar-pradesh,2022,4,saharanpur district,13254740,24244266615.799458
4758,uttar-pradesh,2022,4,bara banki district,4192819,7547680629.874708
4759,uttar-pradesh,2022,4,bareilly district,16233519,29493544220.918427
4760,uttar-pradesh,2022,4,sitapur district,3660359,6717917688.501043
4761,uttar-pradesh,2022,4,sultanpur district,4110434,7815097180.469152
4762,uttar-pradesh,2022,4,agra district,27454413,46946394676.79358
4763,uttar-pradesh,2022,4,fatehpur district,2722744,5706057514.952181
4764,uttar-pradesh,2022,4,rae bareli district,3521807,6674747738.927467
4765,uttar-pradesh,2022,4,firozabad district,6228033,11499824777.779259
4766,uttar-pradesh,2022,4,kheri district,4247415,7458379965.986659
4767,uttar-pradesh,2022,4,gorakhpur district,14507343,27611144017.71117
4768,uttar-pradesh,2022,4,unnao district,3381869,6806080032.429721
4769,uttar-pradesh,2022,4,prayagraj district,27038499,40737923540.02559
4770,uttar-pradesh,2022,4,sonbhadra district,5363864,9495684428.429234
4771,uttar-pradesh,2022,4,ghazipur district,7599135,14441203982.541756
4772,uttar-pradesh,2022,4,farrukhabad district,3604416,6339855834.112715
4773,uttar-pradesh,2022,4,kannauj district,3110426,5447598887.554849
4774,uttar-pradesh,2022,4,azamgarh district,10311457,19173829433.415684
4775,uttar-pradesh,2022,4,ayodhya district,5827957,11075689616.292486
4776,uttar-pradesh,2022,4,deoria district,7891884,14320673159.489529
4777,uttar-pradesh,2022,4,ghaziabad district,48195051,73333545352.23656
4778,uttar-pradesh,2023,4,amethi district,9696880,15771178705.0
4779,uttar-pradesh,2023,4,siddharthnagar district,13077059,22514436041.0
4780,uttar-pradesh,2023,4,auraiya district,8132187,12836841890.0
4781,uttar-pradesh,2023,4,sambhal district,12186917,21189163904.0
4782,uttar-pradesh,2023,4,kanpur nagar district,40739887,63027281450.0
4783,uttar-pradesh,2023,4,aligarh district,34908018,50560955573.0
4784,uttar-pradesh,2023,4,mahoba district,5153363,7464755157.0
4785,uttar-pradesh,2023,4,lucknow district,94286078,116432620092.0
4786,uttar-pradesh,2023,4,sant kabeer nagar district,7908428,14282806448.0
4787,uttar-pradesh,2023,4,hathras district,10806028,16568240906.0
4788,uttar-pradesh,2023,4,budaun district,12153228,19774378337.0
4789,uttar-pradesh,2023,4,moradabad district,25427576,43244485670.0
4790,uttar-pradesh,2023,4,kushinagar district,24836644,39511251976.0
4791,uttar-pradesh,2023,4,baghpat district,12414463,18514024558.0
4792,uttar-pradesh,2023,4,shahjahanpur district,10472991,17975894063.0
4793,uttar-pradesh,2023,4,muzaffarnagar district,24571235,37726739415.0
4794,uttar-pradesh,2023,4,ambedkar nagar district,10948053,17413003948.0
4795,uttar-pradesh,2023,4,bahraich district,9700133,16306416557.0
4796,uttar-pradesh,2023,4,jalaun district,10854240,17235016349.0
4797,uttar-pradesh,2023,4,rampur district,13278999,23584089509.0
4798,uttar-pradesh,2023,4,ballia district,20688105,31934876924.0
4799,uttar-pradesh,2023,4,shravasti district,2084142,3426405218.0
4800,uttar-pradesh,2023,4,kasganj district,6970110,10507819738.0
4801,uttar-pradesh,2023,4,varanasi district,41191261,61044459325.0
4802,uttar-pradesh,2023,4,gautam buddha nagar district,192419424,180306500632.0
4803,uttar-pradesh,2023,4,basti district,13984275,23458570437.0
4804,uttar-pradesh,2023,4,shamli district,11998267,18158601136.0
4805,uttar-pradesh,2023,4,maharajganj district,12669842,20539065105.0
4806,uttar-pradesh,2023,4,etawah district,11558956,17852700582.0
4807,uttar-pradesh,2023,4,etah district,10226321,15470618986.0
4808,uttar-pradesh,2023,4,banda district,5808516,9384721916.0
4809,uttar-pradesh,2023,4,bijnor district,19613780,32636931617.0
4810,uttar-pradesh,2023,4,hardoi district,10301438,17360012414.0
4811,uttar-pradesh,2023,4,balrampur district,7132498,11263677464.0
4812,uttar-pradesh,2023,4,amroha district,15101323,24895677439.0
4813,uttar-pradesh,2023,4,pilibhit district,7830821,12881923897.0
4814,uttar-pradesh,2023,4,mainpuri district,12272809,18240760527.0
4815,uttar-pradesh,2023,4,kanpur dehat district,7980255,14021024806.0
4816,uttar-pradesh,2023,4,jaunpur district,22374909,35394101352.0
4817,uttar-pradesh,2023,4,kaushambi district,4514683,8259669056.0
4818,uttar-pradesh,2023,4,hapur district,16521483,23322548391.0
4819,uttar-pradesh,2023,4,hamirpur district,5565830,8981183053.0
4820,uttar-pradesh,2023,4,meerut district,39690199,61931474558.0
4821,uttar-pradesh,2023,4,mathura district,36556146,52304594604.0
4822,uttar-pradesh,2023,4,chitrakoot district,3719150,6243577459.0
4823,uttar-pradesh,2023,4,lalitpur district,8321383,10861672246.0
4824,uttar-pradesh,2023,4,mau district,12417948,18051271948.0
4825,uttar-pradesh,2023,4,mirzapur district,10566225,17522089461.0
4826,uttar-pradesh,2023,4,bulandshahr district,30419198,43028193777.0
4827,uttar-pradesh,2023,4,gonda district,13427355,22791849037.0
4828,uttar-pradesh,2023,4,jhansi district,23181649,36520281325.0
4829,uttar-pradesh,2023,4,chandauli district,11521681,17789244404.0
4830,uttar-pradesh,2023,4,bhadohi district,6344717,9028359640.0
4831,uttar-pradesh,2023,4,pratapgarh district,14239019,21950773948.0
4832,uttar-pradesh,2023,4,saharanpur district,33061307,52345972335.0
4833,uttar-pradesh,2023,4,bara banki district,12159311,18110232551.0
4834,uttar-pradesh,2023,4,bareilly district,31014139,51363264728.0
4835,uttar-pradesh,2023,4,sitapur district,10629781,16830232878.0
4836,uttar-pradesh,2023,4,sultanpur district,11521236,17699097404.0
4837,uttar-pradesh,2023,4,agra district,47863910,73637151813.0
4838,uttar-pradesh,2023,4,fatehpur district,7377256,13262586384.0
4839,uttar-pradesh,2023,4,rae bareli district,9092299,14811424845.0
4840,uttar-pradesh,2023,4,firozabad district,17591181,26864128768.0
4841,uttar-pradesh,2023,4,kheri district,12848818,18776847381.0
4842,uttar-pradesh,2023,4,gorakhpur district,35512032,56620739017.0
4843,uttar-pradesh,2023,4,unnao district,8738927,14830557684.0
4844,uttar-pradesh,2023,4,prayagraj district,52219466,66103195627.0
4845,uttar-pradesh,2023,4,sonbhadra district,14696438,21329005444.0
4846,uttar-pradesh,2023,4,ghazipur district,20814351,32313115880.0
4847,uttar-pradesh,2023,4,farrukhabad district,10361848,15192017305.0
4848,uttar-pradesh,2023,4,kannauj district,8742307,13013838319.0
4849,uttar-pradesh,2023,4,azamgarh district,24396854,37905479186.0
4850,uttar-pradesh,2023,4,ayodhya district,15676563,24734208644.0
4851,uttar-pradesh,2023,4,deoria district,21990611,32552511648.0
4852,uttar-pradesh,2023,4,ghaziabad district,99630622,129846740841.0
4853,uttar-pradesh,2024,4,amethi district,13101820,18479501558.0
4854,uttar-pradesh,2024,4,siddharthnagar district,21402035,30711632224.0
4855,uttar-pradesh,2024,4,auraiya district,13425376,18428299236.0
4856,uttar-pradesh,2024,4,sambhal district,20347488,30630256641.0
4857,uttar-pradesh,2024,4,kanpur nagar district,61274771,84739949506.0
4858,uttar-pradesh,2024,4,aligarh district,56824197,72766516854.0
4859,uttar-pradesh,2024,4,mahoba district,8941815,10788906542.0
4860,uttar-pradesh,2024,4,lucknow district,139743209,155107785638.0
4861,uttar-pradesh,2024,4,hathras district,17864306,24520017087.0
4862,uttar-pradesh,2024,4,budaun district,21190757,29720480286.0
4863,uttar-pradesh,2024,4,moradabad district,43511120,63841946481.0
4864,uttar-pradesh,2024,4,kushinagar district,40102115,53808437736.0
4865,uttar-pradesh,2024,4,shahjahanpur district,17946664,26933206245.0
4866,uttar-pradesh,2024,4,muzaffarnagar district,39435677,54334317808.0
4867,uttar-pradesh,2024,4,ambedkar nagar district,18630542,25105195457.0
4868,uttar-pradesh,2024,4,bahraich district,15531964,22661379612.0
4869,uttar-pradesh,2024,4,jalaun district,18254946,24621261984.0
4870,uttar-pradesh,2024,4,rampur district,23452766,36447318290.0
4871,uttar-pradesh,2024,4,ballia district,37243421,48849333877.0
4872,uttar-pradesh,2024,4,shravasti district,3107873,4598389487.0
4873,uttar-pradesh,2024,4,kasganj district,12418666,16022124424.0
4874,uttar-pradesh,2024,4,varanasi district,64105707,85972676969.0
4875,uttar-pradesh,2024,4,basti district,23518450,32786519379.0
4876,uttar-pradesh,2024,4,shamli district,19863823,27106431599.0
4877,uttar-pradesh,2024,4,maharajganj district,20109863,28021827592.0
4878,uttar-pradesh,2024,4,etawah district,19110083,25726708936.0
4879,uttar-pradesh,2024,4,etah district,17426029,22228325399.0
4880,uttar-pradesh,2024,4,raebareli district,16780633,23588622828.0
4881,uttar-pradesh,2024,4,banda district,10041571,13403258924.0
4882,uttar-pradesh,2024,4,bijnor district,32576721,45920853433.0
4883,uttar-pradesh,2024,4,hardoi district,17519985,25427137718.0
4884,uttar-pradesh,2024,4,balrampur district,10856384,14514920256.0
4885,uttar-pradesh,2024,4,amroha district,25669204,35776697884.0
4886,uttar-pradesh,2024,4,pilibhit district,13201083,18883244027.0
4887,uttar-pradesh,2024,4,mainpuri district,20691345,26488142390.0
4888,uttar-pradesh,2024,4,kanpur dehat district,13367215,19932920532.0
4889,uttar-pradesh,2024,4,jaunpur district,36246107,48807129865.0
4890,uttar-pradesh,2024,4,kaushambi district,7880951,12111416499.0
4891,uttar-pradesh,2024,4,hapur district,26495955,33810306742.0
