,State,Year,Quater,Transacion_type,hover_count,hover_amount
2822,tamil-nadu,2022,4,salem district,3949,4750490.0
2823,tamil-nadu,2022,4,nagapattinam district,967,1314038.0
2824,tamil-nadu,2022,4,tirupathur district,804,1068983.0
2825,tamil-nadu,2022,4,ariyalur district,567,657902.0
2826,tamil-nadu,2022,4,chennai district,21588,21184965.0
2827,tamil-nadu,2022,4,the nilgiris district,707,1252582.0
2828,tamil-nadu,2022,4,erode district,2921,3681867.0
2829,tamil-nadu,2022,4,karur district,851,1174338.0
2830,tamil-nadu,2022,4,kallakkurichi district,480,728707.0
2831,tamil-nadu,2022,4,viluppuram district,1280,1733757.0
2832,tamil-nadu,2022,4,pudukkottai district,770,1006928.0
2833,tamil-nadu,2022,4,perambalur district,363,431433.0
2834,tamil-nadu,2022,4,coimbatore district,12780,15595276.0
2835,tamil-nadu,2022,4,virudhunagar district,1243,1482907.0
2836,tamil-nadu,2022,4,dindigul district,2092,2823542.0
2837,tamil-nadu,2022,4,sivaganga district,999,1306426.0
2838,tamil-nadu,2022,4,tenkasi district,882,1159913.0
2839,tamil-nadu,2022,4,chengalpattu district,12532,14457953.0
2840,tamil-nadu,2022,4,kanniyakumari district,1600,2340651.0
2841,tamil-nadu,2022,4,tirunelveli district,1580,2077649.0
2842,tamil-nadu,2022,4,thiruvallur district,14602,15650997.0
2843,tamil-nadu,2022,4,theni district,1199,1544440.0
2844,tamil-nadu,2022,4,ranipet district,1128,1514689.0
2845,tamil-nadu,2022,4,namakkal district,1684,2095785.0
2846,tamil-nadu,2022,4,vellore district,1437,1831554.0
2847,tamil-nadu,2022,4,thiruvarur district,877,1254066.0
2848,tamil-nadu,2023,4,tiruchirappalli district,2475,3470880.0
2849,tamil-nadu,2023,4,ramanathapuram district,517,640062.0
2850,tamil-nadu,2023,4,krishnagiri district,3172,4852330.0
2851,tamil-nadu,2023,4,cuddalore district,1551,2329665.0
2852,tamil-nadu,2023,4,kancheepuram district,6875,8403688.0
2853,tamil-nadu,2023,4,tiruppur district,5883,8071753.0
2854,tamil-nadu,2023,4,dharmapuri district,873,1263490.0
2855,tamil-nadu,2023,4,thoothukkudi district,907,1457770.0
2856,tamil-nadu,2023,4,thanjavur district,1407,2075531.0
2857,tamil-nadu,2023,4,madurai district,4414,5508470.0
2858,tamil-nadu,2023,4,tiruvannamalai district,1036,1430550.0
2859,tamil-nadu,2023,4,salem district,3180,4420307.0
2860,tamil-nadu,2023,4,nagapattinam district,854,1134183.0
2861,tamil-nadu,2023,4,tirupathur district,669,1068817.0
2862,tamil-nadu,2023,4,ariyalur district,372,464685.0
2863,tamil-nadu,2023,4,chennai district,18144,19953865.0
2864,tamil-nadu,2023,4,the nilgiris district,718,1517410.0
2865,tamil-nadu,2023,4,erode district,2404,3568004.0
2866,tamil-nadu,2023,4,karur district,707,1047957.0
2867,tamil-nadu,2023,4,kallakkurichi district,472,672872.0
2868,tamil-nadu,2023,4,viluppuram district,1284,1936817.0
2869,tamil-nadu,2023,4,pudukkottai district,588,917795.0
2870,tamil-nadu,2023,4,perambalur district,236,323301.0
2871,tamil-nadu,2023,4,coimbatore district,11552,16411541.0
2872,tamil-nadu,2023,4,virudhunagar district,925,1311831.0
2873,tamil-nadu,2023,4,dindigul district,1396,2302850.0
2874,tamil-nadu,2023,4,sivaganga district,773,1132557.0
2875,tamil-nadu,2023,4,tenkasi district,636,920704.0
2876,tamil-nadu,2023,4,chengalpattu district,11085,14820002.0
2877,tamil-nadu,2023,4,kanniyakumari district,1196,2137532.0
2878,tamil-nadu,2023,4,tirunelveli district,1313,1737016.0
2879,tamil-nadu,2023,4,thiruvallur district,12314,14959202.0
2880,tamil-nadu,2023,4,theni district,936,1403542.0
2881,tamil-nadu,2023,4,ranipet district,893,1241927.0
2882,tamil-nadu,2023,4,namakkal district,1329,1930753.0
2883,tamil-nadu,2023,4,vellore district,1207,1823526.0
2884,tamil-nadu,2023,4,thiruvarur district,578,770611.0
2885,tamil-nadu,2024,4,tiruchirappalli district,2917,4123386.0
2886,tamil-nadu,2024,4,ramanathapuram district,660,832167.0
2887,tamil-nadu,2024,4,krishnagiri district,3802,5691238.0
2888,tamil-nadu,2024,4,cuddalore district,2130,2971193.0
2889,tamil-nadu,2024,4,kancheepuram district,3048,3716588.0
2890,tamil-nadu,2024,4,tiruvallur district,7606,10166523.0
2891,tamil-nadu,2024,4,tiruppur district,7641,10484301.0
2892,tamil-nadu,2024,4,dharmapuri district,1200,1659556.0
2893,tamil-nadu,2024,4,thanjavur district,1652,2278962.0
2894,tamil-nadu,2024,4,madurai district,5119,6427615.0
2895,tamil-nadu,2024,4,tiruvannamalai district,1326,2008434.0
2896,tamil-nadu,2024,4,salem district,3696,5153549.0
2897,tamil-nadu,2024,4,nagapattinam district,462,695154.0
2898,tamil-nadu,2024,4,tirupathur district,907,1255042.0
2899,tamil-nadu,2024,4,ariyalur district,459,587887.0
2900,tamil-nadu,2024,4,chennai district,35408,43569170.0
2901,tamil-nadu,2024,4,the nilgiris district,853,1768508.0
2902,tamil-nadu,2024,4,erode district,2987,4323698.0
2903,tamil-nadu,2024,4,mayiladuthurai district,635,871971.0
2904,tamil-nadu,2024,4,karur district,882,1309458.0
2905,tamil-nadu,2024,4,viluppuram district,1651,2421348.0
2906,tamil-nadu,2024,4,tiruvarur district,704,887815.0
2907,tamil-nadu,2024,4,pudukkottai district,722,919395.0
2908,tamil-nadu,2024,4,perambalur district,294,425750.0
2909,tamil-nadu,2024,4,coimbatore district,12866,19222550.0
2910,tamil-nadu,2024,4,virudhunagar district,1122,1449831.0
2911,tamil-nadu,2024,4,dindigul district,1745,2841472.0
2912,tamil-nadu,2024,4,sivaganga district,782,1176291.0
2913,tamil-nadu,2024,4,tenkasi district,759,1070260.0
2914,tamil-nadu,2024,4,thoothukudi district,1250,1815994.0
2915,tamil-nadu,2024,4,chengalpattu district,11836,16887124.0
2916,tamil-nadu,2024,4,kanniyakumari district,1754,2952122.0
2917,tamil-nadu,2024,4,tirunelveli district,1901,2659685.0
2918,tamil-nadu,2024,4,theni district,1191,1929981.0
2919,tamil-nadu,2024,4,ranipet district,1134,1592239.0
2920,tamil-nadu,2024,4,namakkal district,1694,2456646.0
2921,tamil-nadu,2024,4,kallakurichi district,581,771215.0
2922,tamil-nadu,2024,4,vellore district,1626,2410133.0
2923,telangana,2020,4,narayanpet district,74,22761.0
2924,telangana,2020,4,nalgonda district,834,464673.0
2925,telangana,2020,4,jangaon district,159,73054.0
2926,telangana,2020,4,bhadradri kothagudem district,597,290516.0
2927,telangana,2020,4,warangal rural district,257,110578.0
2928,telangana,2020,4,kumuram bheem asifabad district,107,49848.0
2929,telangana,2020,4,nizamabad district,491,256473.0
2930,telangana,2020,4,adilabad district,174,70112.0
2931,telangana,2020,4,rajanna sircilla district,172,61230.0
2932,telangana,2020,4,nagarkurnool district,175,71716.0
2933,telangana,2020,4,peddapalle district,408,194179.0
2934,telangana,2020,4,nirmal district,209,98114.0
2935,telangana,2020,4,mahabubabad district,204,104128.0
2936,telangana,2020,4,sangareddy district,797,507751.0
2937,telangana,2020,4,wanaparthy district,126,51086.0
2938,telangana,2020,4,vikarabad district,161,76221.0
2939,telangana,2020,4,jagtial district,296,145110.0
2940,telangana,2020,4,yadadri bhuvanagiri district,254,152909.0
2941,telangana,2020,4,medak district,198,120566.0
2942,telangana,2020,4,mahbubnagar district,292,152298.0
2943,telangana,2020,4,jaya shankar bhalupally district,151,71066.0
2944,telangana,2020,4,warangal urban district,1030,522488.0
2945,telangana,2020,4,rangareddy district,3486,2124943.0
2946,telangana,2020,4,hyderabad district,3682,1892565.0
2947,telangana,2020,4,suryapet district,445,211438.0
2948,telangana,2020,4,jogulamba gadwal district,136,42936.0
2949,telangana,2020,4,kamareddy district,299,131614.0
2950,telangana,2020,4,mulugu district,84,34417.0
2951,telangana,2020,4,medchal malkajgiri district,3298,2034226.0
2952,telangana,2020,4,karimnagar district,649,307932.0
2953,telangana,2020,4,mancherial district,515,274989.0
2954,telangana,2020,4,siddipet district,387,175621.0
2955,telangana,2020,4,khammam district,814,441541.0
2956,telangana,2021,4,narayanpet district,83,74848.0
2957,telangana,2021,4,nalgonda district,631,888187.0
2958,telangana,2021,4,jangaon district,313,351017.0
2959,telangana,2021,4,bhadradri kothagudem district,840,953767.0
2960,telangana,2021,4,warangal rural district,366,390215.0
2961,telangana,2021,4,kumuram bheem asifabad district,180,197254.0
2962,telangana,2021,4,nizamabad district,666,714224.0
2963,telangana,2021,4,adilabad district,220,195452.0
2964,telangana,2021,4,rajanna sircilla district,223,246999.0
2965,telangana,2021,4,nagarkurnool district,227,264535.0
2966,telangana,2021,4,peddapalle district,666,805934.0
2967,telangana,2021,4,nirmal district,328,366030.0
2968,telangana,2021,4,mahabubabad district,335,300454.0
2969,telangana,2021,4,sangareddy district,1219,1921406.0
2970,telangana,2021,4,wanaparthy district,157,126321.0
2971,telangana,2021,4,vikarabad district,277,241693.0
2972,telangana,2021,4,jagtial district,537,649577.0
2973,telangana,2021,4,yadadri bhuvanagiri district,176,276107.0
2974,telangana,2021,4,medak district,149,255333.0
2975,telangana,2021,4,mahbubnagar district,334,387296.0
2976,telangana,2021,4,jaya shankar bhalupally district,171,216354.0
2977,telangana,2021,4,warangal urban district,2289,2254395.0
2978,telangana,2021,4,rangareddy district,6835,7932450.0
2979,telangana,2021,4,hyderabad district,7016,7001072.0
2980,telangana,2021,4,suryapet district,402,563471.0
2981,telangana,2021,4,jogulamba gadwal district,128,135778.0
2982,telangana,2021,4,kamareddy district,305,263050.0
2983,telangana,2021,4,mulugu district,105,105497.0
2984,telangana,2021,4,medchal malkajgiri district,6553,7341035.0
2985,telangana,2021,4,karimnagar district,962,970635.0
2986,telangana,2021,4,mancherial district,814,909975.0
2987,telangana,2021,4,siddipet district,287,385987.0
2988,telangana,2021,4,khammam district,1054,1159144.0
2989,telangana,2022,4,narayanpet district,101,163994.0
2990,telangana,2022,4,nalgonda district,1431,1845429.0
2991,telangana,2022,4,jangaon district,396,538286.0
2992,telangana,2022,4,bhadradri kothagudem district,1592,2285868.0
2993,telangana,2022,4,warangal rural district,461,563364.0
2994,telangana,2022,4,kumuram bheem asifabad district,308,433157.0
2995,telangana,2022,4,nizamabad district,952,1334576.0
2996,telangana,2022,4,adilabad district,360,428263.0
2997,telangana,2022,4,rajanna sircilla district,364,431074.0
2998,telangana,2022,4,nagarkurnool district,343,501913.0
2999,telangana,2022,4,peddapalle district,1399,1878146.0
3000,telangana,2022,4,nirmal district,500,728986.0
3001,telangana,2022,4,mahabubabad district,349,443660.0
3002,telangana,2022,4,sangareddy district,3439,4978596.0
3003,telangana,2022,4,wanaparthy district,162,143898.0
3004,telangana,2022,4,vikarabad district,297,524287.0
3005,telangana,2022,4,jagtial district,655,932846.0
3006,telangana,2022,4,yadadri bhuvanagiri district,526,854500.0
3007,telangana,2022,4,medak district,402,499547.0
3008,telangana,2022,4,mahbubnagar district,522,794303.0
3009,telangana,2022,4,jaya shankar bhalupally district,208,363319.0
3010,telangana,2022,4,warangal urban district,3013,3748304.0
3011,telangana,2022,4,rangareddy district,15005,21565381.0
3012,telangana,2022,4,hyderabad district,12819,15945642.0
3013,telangana,2022,4,suryapet district,839,1165725.0
3014,telangana,2022,4,jogulamba gadwal district,194,273435.0
3015,telangana,2022,4,kamareddy district,465,499662.0
3016,telangana,2022,4,mulugu district,132,202784.0
3017,telangana,2022,4,medchal malkajgiri district,12852,17986714.0
3018,telangana,2022,4,karimnagar district,1283,1902354.0
3019,telangana,2022,4,mancherial district,1257,1638180.0
3020,telangana,2022,4,siddipet district,681,1040086.0
3021,telangana,2022,4,khammam district,1348,1907848.0
3022,telangana,2023,4,narayanpet district,121,210456.0
3023,telangana,2023,4,nalgonda district,1399,2410148.0
3024,telangana,2023,4,jangaon district,395,663118.0
3025,telangana,2023,4,bhadradri kothagudem district,1224,2079214.0
3026,telangana,2023,4,warangal rural district,363,537220.0
3027,telangana,2023,4,kumuram bheem asifabad district,219,362453.0
3028,telangana,2023,4,nizamabad district,795,1466606.0
3029,telangana,2023,4,adilabad district,279,450286.0
3030,telangana,2023,4,rajanna sircilla district,384,602526.0
3031,telangana,2023,4,nagarkurnool district,318,493700.0
3032,telangana,2023,4,peddapalle district,1120,1681028.0
3033,telangana,2023,4,nirmal district,383,560140.0
3034,telangana,2023,4,mahabubabad district,278,356599.0
3035,telangana,2023,4,sangareddy district,3604,6270437.0
3036,telangana,2023,4,wanaparthy district,136,227299.0
3037,telangana,2023,4,vikarabad district,380,724448.0
3038,telangana,2023,4,jagtial district,602,978037.0
3039,telangana,2023,4,yadadri bhuvanagiri district,551,936834.0
3040,telangana,2023,4,medak district,393,643056.0
3041,telangana,2023,4,mahbubnagar district,519,929037.0
3042,telangana,2023,4,jaya shankar bhalupally district,263,400763.0
3043,telangana,2023,4,warangal urban district,2698,3941935.0
3044,telangana,2023,4,rangareddy district,16541,29175361.0
3045,telangana,2023,4,hyderabad district,12099,18060782.0
3046,telangana,2023,4,suryapet district,691,1118769.0
3047,telangana,2023,4,jogulamba gadwal district,344,365129.0
3048,telangana,2023,4,kamareddy district,462,666324.0
3049,telangana,2023,4,mulugu district,132,195602.0
3050,telangana,2023,4,medchal malkajgiri district,13254,22372378.0
3051,telangana,2023,4,karimnagar district,1269,2100573.0
3052,telangana,2023,4,mancherial district,1056,1648956.0
3053,telangana,2023,4,siddipet district,578,1090431.0
3054,telangana,2023,4,khammam district,1143,1885877.0
3055,telangana,2024,4,narayanpet district,195,318848.0
3056,telangana,2024,4,nalgonda district,2062,2721753.0
3057,telangana,2024,4,jangaon district,408,676586.0
3058,telangana,2024,4,bhadradri kothagudem district,1585,2225897.0
3059,telangana,2024,4,kumuram bheem asifabad district,312,469715.0
3060,telangana,2024,4,nizamabad district,1409,2088199.0
3061,telangana,2024,4,adilabad district,412,450032.0
3062,telangana,2024,4,rajanna sircilla district,520,735291.0
3063,telangana,2024,4,nagarkurnool district,366,545084.0
3064,telangana,2024,4,nirmal district,557,717699.0
3065,telangana,2024,4,mahabubabad district,511,697387.0
3066,telangana,2024,4,sangareddy district,4430,7699707.0
3067,telangana,2024,4,wanaparthy district,237,427342.0
3068,telangana,2024,4,vikarabad district,389,648472.0
3069,telangana,2024,4,jagtial district,833,1168286.0
3070,telangana,2024,4,warangal district,1454,1776043.0
3071,telangana,2024,4,yadadri bhuvanagiri district,808,1116013.0
3072,telangana,2024,4,medak district,572,727114.0
3073,telangana,2024,4,jayashankar bhupalpally district,361,608921.0
3074,telangana,2024,4,rangareddy district,18678,32749841.0
3075,telangana,2024,4,hyderabad district,13218,20197399.0
3076,telangana,2024,4,suryapet district,1127,1545074.0
3077,telangana,2024,4,jogulamba gadwal district,233,342766.0
3078,telangana,2024,4,peddapalli district,1508,2185349.0
3079,telangana,2024,4,kamareddy district,734,928109.0
3080,telangana,2024,4,mulugu district,160,217634.0
3081,telangana,2024,4,medchal malkajgiri district,16649,27751990.0
3082,telangana,2024,4,karimnagar district,1611,2425786.0
3083,telangana,2024,4,mancherial district,1507,2152891.0
3084,telangana,2024,4,siddipet district,933,1333897.0
3085,telangana,2024,4,mahabubnagar district,745,1180786.0
3086,telangana,2024,4,khammam district,1694,2271424.0
3087,telangana,2024,4,hanumakonda district,2280,3654284.0
3088,tripura,2020,4,unakoti district,13,13964.0
3089,tripura,2020,4,khowai district,16,4906.0
3090,tripura,2020,4,sepahijala district,19,14752.0
3091,tripura,2020,4,north tripura district,24,19954.0
3092,tripura,2020,4,dhalai district,17,6473.0
3093,tripura,2020,4,south tripura district,17,11719.0
3094,tripura,2020,4,gomati district,16,6617.0
3095,tripura,2020,4,west tripura district,122,71380.0
3096,tripura,2021,4,unakoti district,33,54906.0
3097,tripura,2021,4,khowai district,38,53306.0
3098,tripura,2021,4,sepahijala district,47,68140.0
3099,tripura,2021,4,north tripura district,61,93388.0
3100,tripura,2021,4,dhalai district,42,71198.0
3101,tripura,2021,4,south tripura district,73,109246.0
3102,tripura,2021,4,gomati district,81,109520.0
3103,tripura,2021,4,west tripura district,327,462804.0
3104,tripura,2022,4,unakoti district,62,100689.0
3105,tripura,2022,4,khowai district,78,103717.0
3106,tripura,2022,4,sepahijala district,133,215653.0
3107,tripura,2022,4,north tripura district,112,153587.0
3108,tripura,2022,4,dhalai district,97,166204.0
3109,tripura,2022,4,south tripura district,130,203072.0
3110,tripura,2022,4,gomati district,150,215799.0
3111,tripura,2022,4,west tripura district,746,953813.0
3112,tripura,2023,4,unakoti district,114,175180.0
3113,tripura,2023,4,khowai district,104,171012.0
3114,tripura,2023,4,sepahijala district,171,237095.0
3115,tripura,2023,4,north tripura district,205,359902.0
3116,tripura,2023,4,dhalai district,131,192442.0
3117,tripura,2023,4,south tripura district,240,364619.0
3118,tripura,2023,4,gomati district,203,285562.0
3119,tripura,2023,4,west tripura district,1069,1383929.0
3120,tripura,2024,4,unakoti district,163,221772.0
3121,tripura,2024,4,khowai district,169,253140.0
3122,tripura,2024,4,sepahijala district,245,323004.0
3123,tripura,2024,4,north tripura district,228,372645.0
3124,tripura,2024,4,dhalai district,167,223777.0
3125,tripura,2024,4,south tripura district,270,358394.0
3126,tripura,2024,4,gomati district,278,370511.0
3127,tripura,2024,4,west tripura district,1274,1642489.0
3128,uttar-pradesh,2020,4,amethi district,93,105097.0
3129,uttar-pradesh,2020,4,siddharthnagar district,78,60963.0
3130,uttar-pradesh,2020,4,auraiya district,76,56121.0
3131,uttar-pradesh,2020,4,sambhal district,45,26088.0
3132,uttar-pradesh,2020,4,kanpur nagar district,913,744324.0
3133,uttar-pradesh,2020,4,aligarh district,332,298343.0
3134,uttar-pradesh,2020,4,mahoba district,37,12063.0
3135,uttar-pradesh,2020,4,lucknow district,1215,1018602.0
3136,uttar-pradesh,2020,4,sant kabeer nagar district,123,53155.0
3137,uttar-pradesh,2020,4,hathras district,77,35961.0
3138,uttar-pradesh,2020,4,budaun district,84,47762.0
3139,uttar-pradesh,2020,4,moradabad district,191,158548.0
3140,uttar-pradesh,2020,4,kushinagar district,205,144763.0
3141,uttar-pradesh,2020,4,baghpat district,161,169739.0
3142,uttar-pradesh,2020,4,shahjahanpur district,148,135287.0
3143,uttar-pradesh,2020,4,muzaffarnagar district,183,152364.0
3144,uttar-pradesh,2020,4,ambedkar nagar district,101,100985.0
3145,uttar-pradesh,2020,4,bahraich district,68,84379.0
3146,uttar-pradesh,2020,4,jalaun district,96,59726.0
3147,uttar-pradesh,2020,4,rampur district,65,49947.0
3148,uttar-pradesh,2020,4,ballia district,182,135837.0
3149,uttar-pradesh,2020,4,shravasti district,17,28089.0
3150,uttar-pradesh,2020,4,kasganj district,60,64008.0
3151,uttar-pradesh,2020,4,varanasi district,538,370559.0
3152,uttar-pradesh,2020,4,gautam buddha nagar district,1890,1432507.0
3153,uttar-pradesh,2020,4,basti district,147,128026.0
3154,uttar-pradesh,2020,4,shamli district,73,78249.0
3155,uttar-pradesh,2020,4,maharajganj district,125,126439.0
3156,uttar-pradesh,2020,4,etawah district,129,94277.0
3157,uttar-pradesh,2020,4,etah district,96,62997.0
3158,uttar-pradesh,2020,4,banda district,56,38965.0
3159,uttar-pradesh,2020,4,bijnor district,137,113075.0
3160,uttar-pradesh,2020,4,hardoi district,122,127258.0
3161,uttar-pradesh,2020,4,balrampur district,62,59971.0
3162,uttar-pradesh,2020,4,amroha district,110,113017.0
3163,uttar-pradesh,2020,4,pilibhit district,67,54782.0
3164,uttar-pradesh,2020,4,mainpuri district,116,84989.0
3165,uttar-pradesh,2020,4,kanpur dehat district,95,75544.0
3166,uttar-pradesh,2020,4,jaunpur district,290,220876.0
3167,uttar-pradesh,2020,4,kaushambi district,43,23466.0
3168,uttar-pradesh,2020,4,hapur district,206,221009.0
3169,uttar-pradesh,2020,4,hamirpur district,48,27137.0
3170,uttar-pradesh,2020,4,meerut district,543,568873.0
3171,uttar-pradesh,2020,4,mathura district,278,187486.0
3172,uttar-pradesh,2020,4,chitrakoot district,36,27359.0
3173,uttar-pradesh,2020,4,lalitpur district,72,25671.0
3174,uttar-pradesh,2020,4,mau district,141,141643.0
3175,uttar-pradesh,2020,4,mirzapur district,132,101343.0
3176,uttar-pradesh,2020,4,bulandshahr district,263,185999.0
3177,uttar-pradesh,2020,4,gonda district,121,92781.0
3178,uttar-pradesh,2020,4,jhansi district,256,183007.0
3179,uttar-pradesh,2020,4,chandauli district,129,112351.0
3180,uttar-pradesh,2020,4,bhadohi district,88,74037.0
3181,uttar-pradesh,2020,4,pratapgarh district,159,107460.0
3182,uttar-pradesh,2020,4,saharanpur district,296,278343.0
3183,uttar-pradesh,2020,4,bara banki district,100,67630.0
3184,uttar-pradesh,2020,4,bareilly district,366,289874.0
3185,uttar-pradesh,2020,4,sitapur district,86,54848.0
3186,uttar-pradesh,2020,4,sultanpur district,141,140967.0
3187,uttar-pradesh,2020,4,agra district,509,312588.0
3188,uttar-pradesh,2020,4,fatehpur district,100,73048.0
3189,uttar-pradesh,2020,4,rae bareli district,145,155900.0
3190,uttar-pradesh,2020,4,firozabad district,167,109566.0
3191,uttar-pradesh,2020,4,kheri district,105,106906.0
3192,uttar-pradesh,2020,4,gorakhpur district,479,401165.0
3193,uttar-pradesh,2020,4,unnao district,151,126386.0
3194,uttar-pradesh,2020,4,prayagraj district,669,558900.0
3195,uttar-pradesh,2020,4,sonbhadra district,165,116402.0
3196,uttar-pradesh,2020,4,ghazipur district,249,233556.0
3197,uttar-pradesh,2020,4,farrukhabad district,78,63680.0
3198,uttar-pradesh,2020,4,kannauj district,82,46750.0
3199,uttar-pradesh,2020,4,azamgarh district,267,267528.0
3200,uttar-pradesh,2020,4,ayodhya district,128,110611.0
3201,uttar-pradesh,2020,4,deoria district,257,231647.0
3202,uttar-pradesh,2020,4,ghaziabad district,1812,1430818.0
3203,uttar-pradesh,2021,4,amethi district,235,370319.0
3204,uttar-pradesh,2021,4,siddharthnagar district,263,391652.0
3205,uttar-pradesh,2021,4,auraiya district,162,277437.0
3206,uttar-pradesh,2021,4,sambhal district,112,144062.0
3207,uttar-pradesh,2021,4,kanpur nagar district,2265,2760463.0
3208,uttar-pradesh,2021,4,aligarh district,778,1047913.0
3209,uttar-pradesh,2021,4,mahoba district,91,170037.0
3210,uttar-pradesh,2021,4,lucknow district,3296,4038538.0
3211,uttar-pradesh,2021,4,sant kabeer nagar district,184,308462.0
3212,uttar-pradesh,2021,4,hathras district,169,269090.0
3213,uttar-pradesh,2021,4,budaun district,224,242322.0
3214,uttar-pradesh,2021,4,moradabad district,896,964494.0
3215,uttar-pradesh,2021,4,kushinagar district,430,576900.0
3216,uttar-pradesh,2021,4,baghpat district,337,552533.0
3217,uttar-pradesh,2021,4,shahjahanpur district,252,466272.0
3218,uttar-pradesh,2021,4,muzaffarnagar district,554,864369.0
3219,uttar-pradesh,2021,4,ambedkar nagar district,171,248115.0
3220,uttar-pradesh,2021,4,bahraich district,165,209957.0
3221,uttar-pradesh,2021,4,jalaun district,233,307320.0
3222,uttar-pradesh,2021,4,rampur district,370,442201.0
3223,uttar-pradesh,2021,4,ballia district,420,664378.0
3224,uttar-pradesh,2021,4,shravasti district,61,89146.0
3225,uttar-pradesh,2021,4,kasganj district,147,194316.0
3226,uttar-pradesh,2021,4,varanasi district,1190,1393923.0
3227,uttar-pradesh,2021,4,gautam buddha nagar district,4293,5710659.0
3228,uttar-pradesh,2021,4,basti district,572,566352.0
3229,uttar-pradesh,2021,4,shamli district,368,388438.0
3230,uttar-pradesh,2021,4,maharajganj district,333,531627.0
3231,uttar-pradesh,2021,4,etawah district,286,397667.0
3232,uttar-pradesh,2021,4,etah district,174,182692.0
3233,uttar-pradesh,2021,4,banda district,110,128709.0
3234,uttar-pradesh,2021,4,bijnor district,965,1019601.0
3235,uttar-pradesh,2021,4,hardoi district,228,373478.0
3236,uttar-pradesh,2021,4,balrampur district,109,245526.0
3237,uttar-pradesh,2021,4,amroha district,286,521767.0
3238,uttar-pradesh,2021,4,pilibhit district,115,182624.0
3239,uttar-pradesh,2021,4,mainpuri district,207,267670.0
3240,uttar-pradesh,2021,4,kanpur dehat district,171,247224.0
3241,uttar-pradesh,2021,4,jaunpur district,579,871424.0
3242,uttar-pradesh,2021,4,kaushambi district,206,191092.0
3243,uttar-pradesh,2021,4,hapur district,441,790289.0
3244,uttar-pradesh,2021,4,hamirpur district,106,162650.0
3245,uttar-pradesh,2021,4,meerut district,1601,2421444.0
3246,uttar-pradesh,2021,4,mathura district,659,885506.0
3247,uttar-pradesh,2021,4,chitrakoot district,90,102249.0
3248,uttar-pradesh,2021,4,lalitpur district,127,183668.0
3249,uttar-pradesh,2021,4,mau district,307,489391.0
3250,uttar-pradesh,2021,4,mirzapur district,291,473668.0
3251,uttar-pradesh,2021,4,bulandshahr district,658,975652.0
3252,uttar-pradesh,2021,4,gonda district,272,403785.0
3253,uttar-pradesh,2021,4,jhansi district,646,883293.0
3254,uttar-pradesh,2021,4,chandauli district,251,364193.0
3255,uttar-pradesh,2021,4,bhadohi district,238,283900.0
3256,uttar-pradesh,2021,4,pratapgarh district,408,689101.0
3257,uttar-pradesh,2021,4,saharanpur district,810,1172343.0
3258,uttar-pradesh,2021,4,bara banki district,244,400933.0
3259,uttar-pradesh,2021,4,bareilly district,968,1132558.0
3260,uttar-pradesh,2021,4,sitapur district,273,405795.0
3261,uttar-pradesh,2021,4,sultanpur district,335,536950.0
3262,uttar-pradesh,2021,4,agra district,1238,1610714.0
3263,uttar-pradesh,2021,4,fatehpur district,318,507428.0
3264,uttar-pradesh,2021,4,rae bareli district,310,423265.0
3265,uttar-pradesh,2021,4,firozabad district,322,449368.0
3266,uttar-pradesh,2021,4,kheri district,288,416250.0
3267,uttar-pradesh,2021,4,gorakhpur district,1230,1790715.0
3268,uttar-pradesh,2021,4,unnao district,463,571428.0
3269,uttar-pradesh,2021,4,prayagraj district,1599,2221711.0
3270,uttar-pradesh,2021,4,sonbhadra district,496,576506.0
3271,uttar-pradesh,2021,4,ghazipur district,604,824427.0
3272,uttar-pradesh,2021,4,farrukhabad district,185,283615.0
3273,uttar-pradesh,2021,4,kannauj district,116,158569.0
3274,uttar-pradesh,2021,4,azamgarh district,804,1053342.0
3275,uttar-pradesh,2021,4,ayodhya district,361,504210.0
3276,uttar-pradesh,2021,4,deoria district,412,708131.0
3277,uttar-pradesh,2021,4,ghaziabad district,4654,5977135.0
3278,uttar-pradesh,2022,4,amethi district,475,727463.0
3279,uttar-pradesh,2022,4,siddharthnagar district,368,622267.0
3280,uttar-pradesh,2022,4,auraiya district,319,583199.0
3281,uttar-pradesh,2022,4,sambhal district,220,423759.0
3282,uttar-pradesh,2022,4,kanpur nagar district,4549,5955630.0
3283,uttar-pradesh,2022,4,aligarh district,1227,1782551.0
3284,uttar-pradesh,2022,4,mahoba district,138,264355.0
3285,uttar-pradesh,2022,4,lucknow district,5733,8510985.0
3286,uttar-pradesh,2022,4,sant kabeer nagar district,302,513299.0
3287,uttar-pradesh,2022,4,hathras district,305,456713.0
3288,uttar-pradesh,2022,4,budaun district,335,598228.0
3289,uttar-pradesh,2022,4,moradabad district,1227,1905533.0
3290,uttar-pradesh,2022,4,kushinagar district,620,918716.0
3291,uttar-pradesh,2022,4,baghpat district,601,1060381.0
3292,uttar-pradesh,2022,4,shahjahanpur district,516,792171.0
3293,uttar-pradesh,2022,4,muzaffarnagar district,1102,1978284.0
3294,uttar-pradesh,2022,4,ambedkar nagar district,453,574027.0
3295,uttar-pradesh,2022,4,bahraich district,310,549475.0
3296,uttar-pradesh,2022,4,jalaun district,379,673761.0
3297,uttar-pradesh,2022,4,rampur district,419,773497.0
3298,uttar-pradesh,2022,4,ballia district,673,1139592.0
